BARGAINTERMS_PRICE;PRICE_SQM;FLOORS_MAX;ROOMSCOUNT;TOTALAREA;LIVINGAREA;KITCHENAREA;REPAIRTYPE;COMBINEDWCSCOUNT;SEPARATEWCSCOUNT;BALCONIESCOUNT;LOGGIASCOUNT
8500000;137097;;2;62;29;17;косметический ремонт;;1;;
25000000;416667;29;2;60;;14,5;требуется ремонт;;2;;
17000000;309654;17;3;54,9;30;21;евроремонт;1;1;0;0
9500000;154221;;3;61,6;40;9;косметический ремонт;;1;0;2
7200000;171429;5;2;42;26;9;требуется ремонт;1;;0;0
5380000;134500;17;1;40;;7;требуется ремонт;0;1;0;0
6000000;239044;22;;25,1;;;косметический ремонт;1;;1;
3200000;182857;17;;17,5;10;2;требуется ремонт;1;;0;0
6250000;120192;17;2;52;27;19;требуется ремонт;1;0;0;1
5500000;141463;;1;41;;12;косметический ремонт;0;0;1;0
8900000;222500;19;1;40;17;12;евроремонт;1;;1;
12500000;292056;31;2;42,8;18,8;19,3;требуется ремонт;;;0;0
8800000;376068;31;;23,4;18;2;требуется ремонт;1;;0;0
8750000;148305;;2;59;;16;евроремонт;1;;;
10990000;153278;14;2;71,7;30,3;21,2;требуется ремонт;0;0;0;0
12500000;284091;;1;44;20;12;косметический ремонт;0;1;1;0
6250000;318878;26;;19,6;9,3;;евроремонт;1;0;0;0
6490000;180278;6;2;36;30;5;;;;;
7500000;193798;;1;38,7;20,6;8,5;косметический ремонт;0;1;0;1
12600000;240918;26;2;52,3;;19,6;косметический ремонт;0;1;1;0
8800000;138365;8;3;63,6;30;22;требуется ремонт;0;1;1;1
4300000;183525;;;23,43;13,4;2;;1;0;0;0
10600000;187611;26;2;56,5;28,1;14,3;евроремонт;;1;1;
8150000;203750;;1;40;16;12,2;евроремонт;1;0;;1
8500000;207317;26;1;41;11;21;косметический ремонт;1;0;0;0
7148000;305470;25;;23,4;;;косметический ремонт;1;;;
6000000;239044;22;;25,1;;;косметический ремонт;1;;1;
8500000;132813;;3;64;37,1;7,5;евроремонт;0;1;0;1
7500000;122951;26;2;61;44;12;требуется ремонт;;1;0;0
7400000;160870;8;2;46;26,1;8;требуется ремонт;;1;0;1
8550000;342000;26;1;25;13,2;5;евроремонт;1;0;0;0
10500000;276316;;1;38;20;8;дизайнерский ремонт;1;0;0;0
6900000;178756;;1;38,6;;9;евроремонт;0;1;1;0
5900000;190323;26;;31;;;евроремонт;1;;;1
7950000;233824;15;1;34;14;11;косметический ремонт;1;0;0;1
9600000;229665;;2;41,8;27,3;6;косметический ремонт;0;2;0;0
8700000;223077;;1;39;;9;косметический ремонт;1;;1;
11200000;115464;16;3;97;58;16;;;;0;1
5150000;206000;18;;25;15;3;евроремонт;1;;1;
8300000;143351;;3;57,9;;22,3;требуется ремонт;0;2;1;0
11900000;238000;;1;50;;10;дизайнерский ремонт;1;0;0;1
4400000;134146;;1;32,8;;7,2;косметический ремонт;0;1;1;0
6450000;152123;;1;42,4;;11;евроремонт;0;1;1;0
4200000;114754;;1;36,6;;9,5;косметический ремонт;1;0;1;0
8600000;141215;;2;60,9;30,6;12;евроремонт;0;1;1;0
11250000;136529;23;2;82,4;38,8;17;требуется ремонт;0;2;1;0
11500000;170877;17;2;67,3;;11;евроремонт;0;1;1;0
5100000;152057;10;1;33,54;14,6;10,2;требуется ремонт;1;0;0;0
6800000;148148;8;2;45,9;;8,5;требуется ремонт;0;1;1;0
10500000;161538;26;2;65;;13;косметический ремонт;0;1;1;0
14000000;229508;15;3;61;36,3;21;требуется ремонт;0;1;0;1
6700000;167500;14;2;40;20,7;6;требуется ремонт;1;0;0;1
21500000;269424;31;3;79,8;52;20;требуется ремонт;0;2;1;0
5900000;143902;;2;41;;17,3;требуется ремонт;1;0;1;0
4380000;211186;10;;20,74;;;дизайнерский ремонт;0;1;1;0
11000000;137845;14;3;79,8;;21;требуется ремонт;0;2;0;1
6700000;167500;;1;40;15;16;евроремонт;0;1;1;0
7150000;200280;;1;35,7;;17;косметический ремонт;1;0;1;0
5700000;190000;;1;30;11;6;евроремонт;1;;;
10200000;170000;26;2;60;30;11;;;;;
27000000;341772;31;4;79;;19;требуется ремонт;0;2;0;0
8390000;246765;26;2;34;;10,5;косметический ремонт;0;1;0;0
6300000;165789;;1;38;14;15;косметический ремонт;1;0;0;1
13100000;226644;;3;57,8;42;6;косметический ремонт;0;1;0;1
40000000;141343;;5;283;140;14;дизайнерский ремонт;;2;1;0
7000000;175000;14;1;40;12;15,5;требуется ремонт;1;;0;1
7200000;363636;26;1;19,8;9,8;5,1;дизайнерский ремонт;1;;;
9000000;145161;4;2;62;22;24;косметический ремонт;;1;2;
4300000;179167;17;;24;19;3;евроремонт;1;;0;0
3200000;183908;17;;17,4;10;2;требуется ремонт;1;;0;0
8800000;212560;19;1;41,4;;;евроремонт;1;0;0;1
3900000;187500;10;;20,8;11;2,8;требуется ремонт;1;;;1
10200000;170000;26;2;60;30;11;дизайнерский ремонт;;1;0;0
6900000;178756;;1;38,6;18;9;евроремонт;1;;0;1
7000000;157303;;2;44,5;29,9;7;дизайнерский ремонт;1;0;1;0
13000000;302326;;1;43;28;7;косметический ремонт;1;;;1
14200000;165888;19;3;85,6;35,6;31;дизайнерский ремонт;1;1;;
4600000;159722;17;;28,8;15,4;3,7;требуется ремонт;1;0;0;0
9450000;248684;;2;38;21;8;;;;;
5600000;282828;;1;19,8;12,1;5;;;;;
6500000;228873;14;6;28,4;;5;;;;;
4600000;159722;17;;28,8;15,4;3,7;косметический ремонт;1;;0;0
6480000;177534;6;2;36,5;25;5;требуется ремонт;1;;0;0
10800000;263415;26;1;41;10,6;21,3;;1;;;
4800000;119701;17;1;40,1;;8,1;требуется ремонт;0;1;0;0
10200000;174658;23;2;58,4;38;17,4;требуется ремонт;1;;0;1
4800000;113689;;1;43,1;15,7;16,7;косметический ремонт;1;0;0;1
8000000;137931;8;3;58;39,3;6;требуется ремонт;0;2;0;1
10950000;183725;30;2;59,6;31;19,4;требуется ремонт;0;2;0;0
5550000;219368;16;;25,3;;3;косметический ремонт;1;0;0;0
5100000;191370;;1;26,65;17,1;6;косметический ремонт;1;1;1;0
30000000;280374;29;4;107;;16;требуется ремонт;0;0;1;0
16100000;161000;23;1;100;;;требуется ремонт;1;1;2;
7300000;368687;26;1;19,8;9,4;5,1;;1;0;0;0
4150000;200483;10;;20,7;;4;требуется ремонт;;;;
17300000;288333;22;2;60;40;13;требуется ремонт;;1;1;0
6400000;193939;;1;33;18;11;евроремонт;0;0;1;0
6200000;187879;;1;33;18;11;евроремонт;0;0;1;0
9500000;266106;26;1;35,7;10,1;17;;1;;;
5500000;175159;8;1;31,4;14,7;8;требуется ремонт;1;0;0;1
7200000;180000;;1;40;;11;евроремонт;0;0;0;0
5200000;179310;;1;29;15;5;требуется ремонт;0;1;0;1
5000000;140845;10;1;35,5;15;9;требуется ремонт;1;0;0;0
12700000;158750;14;3;80;53;12;требуется ремонт;2;0;0;0
6300000;196875;8;1;32;18;6;косметический ремонт;1;0;1;0
8950000;181911;13;1;49,2;22;10;евроремонт;1;;1;
17500000;313620;26;2;55,8;23,8;18,2;;1;;0;0
9500000;226190;19;1;42;17;13;евроремонт;;;1;
9800000;259947;32;1;37,7;15,2;12;требуется ремонт;;;;
7700000;135088;26;2;57;28;14;требуется ремонт;2;0;0;1
6500000;150463;18;2;43,2;22,4;6;требуется ремонт;1;0;0;1
10650000;107576;16;3;99;62;16;требуется ремонт;2;;;1
11290000;205273;;2;55;;10,8;требуется ремонт;0;1;1;0
7850000;149524;4;2;52,5;30;12;евроремонт;;1;1;
12879999;222069;;3;58;;;косметический ремонт;0;1;1;0
6850000;142708;4;2;48;30;9;евроремонт;1;;;
6900000;138277;4;2;49,9;20,4;19,8;косметический ремонт;1;;1;
6600000;172324;26;1;38,3;12,7;12,5;требуется ремонт;1;0;0;1
14800000;117460;;4;126;81;12;;;;;
17300000;266975;26;2;64,8;33,6;13,8;евроремонт;0;1;1;0
7300000;187179;26;1;39;14,5;11,5;евроремонт;1;0;1;0
17300000;288333;22;2;60;40;13;требуется ремонт;1;1;1;1
6800000;162291;;1;41,9;;15;евроремонт;1;0;1;0
5989000;115173;17;2;52;;27;требуется ремонт;1;;1;
4270000;170800;;;25;12;3;требуется ремонт;0;1;1;0
6900000;178295;10;1;38,7;17;10,5;евроремонт;1;;;1
8600000;150613;10;2;57,1;33,5;10,2;евроремонт;1;;;1
9900000;148204;10;3;66,8;43;9;евроремонт;1;1;;1
7400000;208451;10;1;35,5;17;9;дизайнерский ремонт;1;0;0;1
7100000;124561;10;2;57;;;требуется ремонт;0;1;1;0
6300000;180000;10;1;35;16;9;евроремонт;1;0;1;0
6300000;180000;10;1;35;16;9;косметический ремонт;1;0;1;0
7300000;186224;26;1;39,2;15,3;12,3;евроремонт;1;0;0;1
5999000;222185;26;;27;15;6;евроремонт;1;;;1
9500000;141369;19;2;67,2;;16;требуется ремонт;0;1;0;1
13300000;309302;22;1;43;;;требуется ремонт;0;0;0;1
13500000;130814;;3;103,2;60;15;требуется ремонт;;1;;1
7500000;208333;26;1;36;;;косметический ремонт;1;0;0;0
9050000;323214;32;1;28;19,3;5,7;требуется ремонт;1;0;0;0
11100000;119227;16;3;93,1;48,9;15,7;требуется ремонт;2;0;0;1
17300000;288333;;2;60;;13;требуется ремонт;0;1;1;0
7200000;171429;;1;42;15;12;евроремонт;1;;;1
7550000;186420;;1;40,5;20;12;косметический ремонт;0;1;0;1
10800000;263415;26;1;41;10,6;21,3;;1;;;
5299999;158209;;1;33,5;14,6;8,1;требуется ремонт;1;0;0;0
9900000;158909;;2;62,3;39;15;евроремонт;1;;;1
4100000;142361;17;;28,8;15,5;4;требуется ремонт;1;0;0;0
13000000;127451;;3;102;56;15;требуется ремонт;1;;;1
5000000;238095;10;;21;18;3;евроремонт;0;0;0;0
9370000;275588;26;1;34;;10,5;косметический ремонт;1;0;0;0
14600000;331818;26;1;44;12;22;евроремонт;1;;;
7390000;190464;;1;38,8;20,8;8,5;косметический ремонт;;1;;2
9500000;153971;;3;61,7;38,9;10,1;требуется ремонт;;1;;1
7700000;187805;;1;41;13;17;косметический ремонт;1;;;1
4650000;116250;17;1;40;;;требуется ремонт;0;0;0;0
5200000;179310;;;29;15;5;требуется ремонт;0;1;0;1
5300000;176667;4;1;30;20;6;косметический ремонт;1;0;2;0
5000000;200000;17;;25;17;7;евроремонт;1;;1;
5090000;203600;10;1;25;15;5;дизайнерский ремонт;0;0;1;0
8900000;171154;;2;52;;20;требуется ремонт;1;;;
6200000;163158;;1;38;;;;;;;
6299999;141892;16;1;44,4;16,4;13;требуется ремонт;1;;;1
5890000;159189;;1;37;14;11;евроремонт;1;;;1
8500000;304659;32;;27,9;;;требуется ремонт;0;0;0;0
3800000;157025;17;;24,2;;;евроремонт;;;;
18490000;308167;29;2;60;30;16;;1;;1;1
5450000;165152;17;1;33;;9,6;косметический ремонт;1;0;1;0
19800000;299546;17;3;66,1;;20;косметический ремонт;1;1;;
10000000;312500;32;1;32;;9;требуется ремонт;1;;;
8300000;224689;30;;36,94;11,8;15,5;требуется ремонт;1;;1;0
7000000;165094;;2;42,4;23,7;8,2;евроремонт;1;0;1;0
6100000;169444;;1;36;14,5;10;косметический ремонт;1;0;0;1
7500000;208333;26;1;36;;10;евроремонт;1;0;0;1
13000000;215125;18;2;60,43;31,3;10,7;требуется ремонт;0;0;0;1
8200000;132258;9;;62;57,2;;требуется ремонт;;;1;
14100000;260628;25;2;54,1;20,6;21,4;косметический ремонт;0;0;0;0
6600000;152778;19;1;43,2;16,7;14,1;требуется ремонт;1;;1;
12500000;164474;;3;76;;11,7;косметический ремонт;;1;1;
7200000;189474;19;1;38;19;10;косметический ремонт;1;;;1
7500000;291829;30;;25,7;20;;евроремонт;1;0;0;0
10260000;320625;32;1;32;16,5;9;требуется ремонт;1;0;0;0
15400000;275000;;2;56;33;11,5;косметический ремонт;1;1;;1
12600000;223404;;2;56,4;32;10,8;требуется ремонт;0;1;1;0
4100000;136667;4;1;30;;;косметический ремонт;1;;1;
4900000;167808;17;1;29,2;;9;евроремонт;1;0;1;0
10400000;216667;;2;48;;;косметический ремонт;;;;
5900000;236000;26;;25;;;евроремонт;1;;;1
4500000;102273;;2;44;;6,8;косметический ремонт;1;0;0;0
6100000;311224;26;;19,6;9,3;5,1;косметический ремонт;1;;;
7800000;233533;26;1;33,4;19,4;9;евроремонт;1;;1;
5640000;159322;;1;35,4;15,3;10;косметический ремонт;0;1;0;1
12000000;200000;15;2;60;;;косметический ремонт;1;0;0;1
7500000;182927;19;1;41;20;13;;0;1;1;0
10950000;245516;26;1;44,6;12,2;22,3;косметический ремонт;1;;;
5450000;162493;;1;33,54;;8,1;требуется ремонт;0;1;1;0
7800000;199488;;1;39,1;20,9;8,7;косметический ремонт;;1;;2
9400000;155629;5;2;60,4;35,3;10,8;евроремонт;;1;1;
8500000;142140;;2;59,8;28;13;требуется ремонт;;1;1;
6400000;188235;10;1;34;14,6;8;;1;;;
7400000;217647;;1;34;;9,7;косметический ремонт;;;;
17500000;175000;;3;100;60;15;евроремонт;;;;1
7450000;212857;;1;35;;10;косметический ремонт;1;;1;
16200000;167876;;4;96,5;;;косметический ремонт;0;0;0;0
7750000;234848;;1;33;19;6,8;;1;;0;0
9900000;230233;;1;43;19;12;требуется ремонт;1;;1;
8300000;141229;;2;58,77;30,8;15;требуется ремонт;2;0;0;0
6050000;256356;8;;23,6;11,6;5;евроремонт;0;0;1;0
17300000;226144;;3;76,5;51,1;11;;;1;;
6300000;221831;16;;28,4;15;7;евроремонт;1;;;
23700000;304627;31;3;77,8;37;18,1;требуется ремонт;1;2;0;0
7600000;140741;;3;54;36,5;7,3;косметический ремонт;0;1;0;1
6500000;264228;8;;24,6;16;4;евроремонт;1;0;1;0
3900000;162500;18;;24;18;5;евроремонт;1;0;0;0
5900000;210714;26;1;28;18;6;;0;1;0;1
12500000;162338;;3;77;48;10;евроремонт;0;1;1;0
8900000;445000;26;1;20;12;3;косметический ремонт;1;0;0;0
5100000;204000;17;;25;12;7;евроремонт;1;;;1
4600000;131805;17;1;34,9;17;9;требуется ремонт;1;0;0;0
6900000;345000;;;20;10;5,1;косметический ремонт;0;0;0;0
13200000;240000;26;2;55;29;11;евроремонт;;;1;0
8600000;139384;;2;61,7;28,6;17,9;требуется ремонт;;1;0;0
9500000;163793;;2;58;21;15;требуется ремонт;1;1;;
8100000;266097;;1;30,44;13,1;9,1;дизайнерский ремонт;0;1;0;1
6000000;176991;18;1;33,9;14,4;11,9;косметический ремонт;1;;;1
6100000;169444;17;2;36;12;13;евроремонт;1;;;1
6200000;238462;26;1;26;26;;евроремонт;1;;1;
12500000;162973;;2;76,7;37;16;требуется ремонт;0;1;0;1
9900000;152308;5;2;65;35;13;;1;;;1
5500000;279188;26;1;19,7;9,4;;косметический ремонт;1;;;
10300000;158462;;3;65;39;10,5;;;1;1;0
6800000;167488;18;2;40,6;24;8,5;косметический ремонт;1;0;0;0
9100000;187243;;2;48,6;26,6;9;косметический ремонт;;1;;1
8300000;204635;8;1;40,56;16,5;11,3;дизайнерский ремонт;1;;0;1
9000000;180000;;2;50;;20;евроремонт;0;1;1;0
9000000;180000;;1;50;22;18;дизайнерский ремонт;1;;;1
10750000;117230;16;3;91,7;48;15,7;требуется ремонт;1;1;;1
12800000;201893;;3;63,4;48;8,8;дизайнерский ремонт;0;1;0;0
13500000;241071;18;2;56;30;11;требуется ремонт;0;1;0;1
5000000;187266;17;;26,7;18;;косметический ремонт;1;0;1;0
8800000;131148;;2;67,1;34,1;14,3;косметический ремонт;;1;;1
8300000;107792;;4;77;45;9;требуется ремонт;;1;;1
8499000;207293;26;1;41;21,4;10,7;косметический ремонт;1;0;0;0
9600000;138129;;3;69,5;;12;евроремонт;1;0;0;0
12699000;253980;;2;50;30;8;;;1;1;
19300000;224419;;3;86;45;16,7;дизайнерский ремонт;;1;;1
13000000;224138;;1;58;20;20;евроремонт;0;1;0;1
6380000;177222;6;;36;;13;;;;;
12700000;302381;;2;42;;;требуется ремонт;1;;;1
5790000;128667;;2;45;29,4;6;косметический ремонт;0;1;1;0
5520000;148188;17;1;37,25;14,5;9,6;косметический ремонт;1;0;1;0
2600000;195489;;1;13,3;8;3;косметический ремонт;1;0;0;0
5950000;297500;26;;20;10;3;дизайнерский ремонт;1;;;
5950000;247917;14;;24;17;4;евроремонт;1;0;0;0
7500000;162690;8;2;46,1;28;8,5;требуется ремонт;0;1;1;0
4600000;191667;17;1;24;15;5;евроремонт;1;0;0;0
7150000;170238;;2;42;25;10;евроремонт;1;0;0;1
11250000;138547;;2;81,2;44;15;требуется ремонт;2;;1;
6170000;166757;16;1;37;;9,5;требуется ремонт;0;1;1;0
2850000;158333;17;;18;10;;;1;;;
26000000;238532;25;4;109;75,1;11,4;косметический ремонт;2;1;;1
7800000;226744;;1;34,4;19,5;9,6;косметический ремонт;1;0;0;1
4100000;178261;18;1;23;14;5;косметический ремонт;1;0;0;1
